127.0.0.1 - - [19/Feb/2018:23:15:11 +0900] "GET / HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:22:51 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3117
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:22:51 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:22:51 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4506
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:22:51 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:22:51 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:24:17 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3117
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:24:17 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:24:17 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4537
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:24:17 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:24:17 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:24:37 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3117
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:24:37 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:24:37 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4537
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:24:37 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:24:37 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:25:00 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3117
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:25:00 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:25:00 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4538
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:25:00 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:25:00 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:30:06 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3698
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:30:06 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:30:06 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:30:06 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:30:06 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:30:35 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3634
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:30:35 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:30:35 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:30:35 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:30:35 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:31:17 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3634
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:31:17 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:31:17 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:31:17 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:31:17 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:32:43 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3539
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:32:43 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:32:43 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:32:43 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:32:43 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:34:12 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3539
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:34:13 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:34:13 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4599
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:34:13 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:34:13 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:35:39 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3597
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:35:39 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:35:40 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4632
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:35:40 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:35:40 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:35:45 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3597
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:35:45 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:35:45 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:35:45 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:35:46 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:05 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3597
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:05 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:05 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4646
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:06 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:06 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:07 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3597
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:07 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:07 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:07 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:07 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:58 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3597
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:58 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:58 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4674
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:58 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:58 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:37:59 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3597
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:38:00 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:38:00 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:38:00 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:38:00 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:39:08 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3597
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:39:08 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:39:08 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4694
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:39:08 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:39:08 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:40:19 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:40:19 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:40:19 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4699
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:40:19 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:40:19 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:13 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:13 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:13 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4732
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:13 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:13 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:42 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:42 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:42 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4740
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:42 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:42 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:43 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:43 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:43 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:43 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:41:43 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:42:23 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:42:23 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:42:24 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4588
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:42:24 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:42:24 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:43:36 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:43:36 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:43:36 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4688
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:43:36 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:43:36 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:43:53 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:43:53 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:43:53 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4645
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:43:53 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:43:53 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:44:19 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:44:19 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:44:19 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4590
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:44:19 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:44:19 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:44:43 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:44:43 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:44:43 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4597
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:44:44 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:44:44 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:11 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:11 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:11 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4596
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:11 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:11 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:54 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:54 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:54 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4642
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:54 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:54 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:55 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:55 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:55 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:55 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:45:55 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:24 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:24 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:24 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4643
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:24 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:24 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:38 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:39 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
